location_id,region,latitude,longitude,elevation_m,dem_source,dem_resolution_m,slope_direction_deg,slope_angle_deg,slope_height_km,local_relief_m,surface_roughness,green_index,habitat,rock_size_kg,runout_distance_km,impact_velocity_mps,displacement_mm,displacement_rate_mm_day,crack_length_km,crack_width_km,pore_pressure_kpa,pore_pressure_ratio,unit_weight_kn_m3,cohesion_kpa,internal_friction_deg,factor_of_safety,reinforcement_type,reinforcement_numeric,rainfall_mm_day,cumulative_rainfall_mm,seismic_vibration_g,time_since_last_blast_hr,truck_activity,river_proximity_km,road_proximity_km,alert_level,rockfall_event,risk_score,data_conflict
LOC_00011,Indonesia,5.221118,117.594762,245.5,ASTER,4.759940109466671,237.19835593981318,17.035488009431564,0.016720874202480907,131.09011079602743,High,0.2658369956068943,Urban,387.5062360478388,0.04891110009902759,10.372589555275473,4.775587027892912,5.134872235380818,0.0028640723807258745,1.3693285463959092e-05,59.94927520292258,0.41101386782936217,25.0302373052967,15.646750496899772,35.28320349002636,1.6568739253272415,shotcrete,2.853693915109318,28.313849332976183,86.9790497154138,0.0031779919699086038,274.8441568351391,No,4.25669244065027,0.37737156975822905,Low,No,0.1749030962795089,no
LOC_00012,Spain,39.245226,-5.911823,426.1,ASTER,14.537187743820326,99.42028686613511,31.41197779615829,0.015067081896135771,2.952286008083043,High,0.580784845938705,Grassland,1620.8020458526844,0.016946801437854656,11.878171776410827,0.924236176218357,0.4490161681351165,0.0015270018818581356,5.431874418110838e-06,0.0,0.0,24.67009714107031,36.448223519310794,36.73532674524917,1.5406057045872978,none,0.0,9.24477263068237,62.2443142772303,0.013981720728168907,1169.1836845148582,No,1.2018745340199253,0.3089030251946288,Low,No,0.15182575553903999,no
LOC_00013,USA_NW,48.990266,-124.593839,377.6,ALOS,10.308714308589636,126.08086613257595,35.81556696648559,0.007770099979433716,73.18767448220271,High,0.10602164705505085,BareRock,425.74061207050715,0.02187192727093286,0.5083642791160868,13.657851151273666,4.749576051360006,0.0010568227473539183,1.0913475271018511e-05,13.612554619759011,0.09725928650240692,24.68037649769506,24.195363016105084,44.349175243802605,1.1371819501578713,none,0.0,5.4600089283655056,13.961966805229785,0.015381210610296497,309.7944408370147,No,2.481339412969291,0.26045825662558353,Medium,No,0.21920013558187137,no
LOC_00014,China,33.926108,109.709131,441.4,TanDEM-X,29.414508887844796,61.464519822876106,42.255919111629495,0.027830904784408965,75.72555094795075,Medium,0.6458213621034017,Agricultural,1653.2707840953974,0.0011112345732902428,7.391934474841252,32.40759121327332,2.657723207429566,0.0011978752192861421,2.407518668548403e-05,22.7568273772385,0.14762112963306587,24.43043559793322,13.954785089085709,29.543091308525113,1.1645225036464812,bolt,1.9153541460439991,38.274834696928146,136.76790663067231,0.005316269984784613,346.3883482507837,Yes,1.984333373702575,0.5745040291881459,Medium,No,0.2440006229134715,yes
LOC_00015,Chile,-23.875484,-68.972217,551.8,LiDAR,15.210810481737854,193.85285737721725,18.96435526022826,0.008469009336723222,0.0,Medium,0.657480973423271,Shrubland,530.0385331212733,0.07451883003428782,10.34806636227633,4.793691338375513,0.6972069315111498,0.0018008005403573764,8.421705699483235e-07,52.3575300767333,0.3464176708168451,26.758400050376352,18.731709477425433,41.5088317620348,1.50626278463676,none,0.0,21.264577137132555,168.49573924445585,0.008415288780735575,603.227569261045,Yes,0.5194572120539996,0.09218626656705153,Low,No,0.14327711019549738,no
LOC_00016,Turkey,38.67749,38.604462,345.1,SRTM,5.241585973531687,73.00503037541279,36.19893115726793,0.036502384137064955,45.034276364280146,Low,0.09100733707303472,Agricultural,244.15759347946582,0.001016445210155652,12.910535143676942,1.6856915482453647,0.18475565726116963,0.0009464148059779731,5.9685905531353e-06,7.590562562707832,0.049587312370031576,23.798882828058296,8.752744985844151,35.41809502260521,2.027312168710144,mesh,1.0601967765525095,35.93839734603026,160.40392494454503,0.0014074826393050443,352.45511849989975,No,5.356438979787204,0.7397898310119819,Low,No,0.20026143050601758,no
LOC_00017,Spain,36.785472,2.318167,560.3,TanDEM-X,5.008848985671818,273.1628047146289,42.76106141211135,0.007638584613657186,68.33224744656731,Medium,0.8907735807806029,Urban,223.37079912716231,0.014841183295967985,7.457681940284083,1.8317288940367569,0.14185115022165265,0.002142126356636873,2.2746328648274898e-06,30.556091676877955,0.20512877291534398,27.18625498190929,28.896663758196297,37.88836448213833,0.6958958407819859,none,0.0,14.360638574899275,109.09866571444671,0.005123423725565517,1.6916512566281379,No,1.5856188668766442,0.3413815699544686,Medium,No,0.21647781951291467,no
LOC_00018,Chile,-24.714456,-68.62369,486.2,SRTM,31.069899591949913,9.983746375075755,24.988388060089253,0.009190757008836765,117.37343617942776,Medium,0.41439726776164215,Urban,33.69607266411478,0.02155920797388521,9.866926441606443,16.509393381922468,0.8143240865462883,0.0013094241181129992,1.9610848450698937e-05,50.94981768169919,0.35100006714098403,27.13599911863654,1.5172557450638364,41.12036925842291,0.9161047886943201,shotcrete,3.167892021077873,10.895446796454378,69.51333087622832,0.0016369913582460736,892.8321187284147,Yes,1.1990498544701929,0.15448053901972533,Low,No,0.20227480137900294,no
LOC_00019,Canada,55.060486,-115.600591,1160.9,TanDEM-X,15.123635639777573,39.071654528805375,49.555272353204934,0.10959716552734719,24.859189878952378,Medium,0.8394426813619487,Forest,182.7258347507559,0.0009971030358724466,18.299452775820345,11.41615992806516,2.545162409651386,0.004508453396155394,4.866944919027649e-05,25.096388149021685,0.17292432194248294,26.885288564221973,0.0,37.234915136755966,2.0118198584700275,mesh,0.9810443487134505,64.53022149185365,445.0818961296471,0.01608896350950686,1152.2338942823371,No,0.39367666243548083,0.9932040524474633,Medium,No,0.24287850383808512,no
LOC_00020,Canada,57.529012,-122.422941,409.8,SRTM,30.338850049407206,124.11417464518475,52.08801426491907,0.022753761524972483,177.5324101351871,Low,0.4330752527110925,BareRock,1011.8491750094792,0.039139283787185605,6.353303368277062,14.660273543351417,0.949761508076244,0.0002496855719920242,1.0590353807394305e-05,8.237713038997619,0.052063879015595574,20.578536118061283,8.401455327492712,26.74167615468778,1.3825745583257336,none,0.0,7.9671173908844395,95.7263327447597,0.012881265321018512,229.57609043268616,No,0.102766240472241,0.5671512351387566,Medium,No,0.25278677764674495,no
LOC_00021,Indonesia,-2.524659,109.283402,1022.1,SRTM,5.353253921743225,181.95897506542897,7.405448936849705,0.05763728350086867,173.18201491969413,Medium,0.7597706457476949,Shrubland,3219.61769254718,0.0009518585578849095,6.566415845126616,1.7579949952723768,0.09201410037502282,0.0053286602420687945,6.44054043489926e-06,57.28161285327498,0.3867178783808848,25.210068614962225,10.120844468822078,31.085255328285832,0.933429020583809,bolt,1.9682280796658322,5.771222000687922,19.630728731904206,0.012830074470381007,904.4250952662329,No,0.38273912450732916,1.999980898879184,Low,No,0.1209593320458145,no
LOC_00022,Russia_E,55.233394,139.410588,247.0,TanDEM-X,15.646194228335217,216.24019253863315,25.309470790856267,0.09910455056937872,53.249852230199906,High,0.6166105393621552,Forest,718.6694598645051,0.03246107992563972,2.795248042341494,0.12139686252018086,0.02685655568069827,0.0017073681191250873,7.134807689862533e-05,37.156781339478826,0.2477202698648504,19.1218210208909,7.083382242939063,36.638859102121934,1.653191340239174,shotcrete,2.864102157339744,58.87416394144311,491.32830120674566,0.014825100660182087,940.3891811727856,No,0.10784919803900274,1.2721571109279657,Low,No,0.19180601767293762,no
LOC_00023,Canada,50.081609,-122.165986,104.3,ASTER,4.950381212087979,251.49893672623443,31.262105444283947,0.013448081651208003,17.870603966655466,Low,0.8781649987951581,Grassland,1340.0324102410073,0.0660155357886186,11.48819106083587,6.166083205803177,0.42111230519420667,0.00012770667748002979,1.6680251882941e-06,2.9544008942373914,0.019819769641981885,24.116315491009637,31.776335313618816,42.85373701487956,1.1147435001102464,bolt,2.061469681389664,17.810147673745384,52.75804182258379,0.0013860949909973088,1462.5029395099964,No,3.481277253671942,0.08677697832329086,Low,No,0.16301472882064577,no
LOC_00024,Spain,43.45671,-0.983984,357.1,SRTM,29.298930806805682,286.5780414929173,43.6590116553166,0.03643601149008112,126.81777506101412,High,0.10924573425503352,Urban,566.3792474493973,0.09759946068795854,0.501555606435493,0.17903929981326033,0.016024668874170703,4.5785268533191014e-05,8.237166938756942e-06,20.569159201519774,0.13726925470239096,21.927385618177457,16.028361361576554,34.143365494998484,0.9068244972157214,shotcrete,2.985766585593866,1.3152116024235911,7.140793278534462,9.919378457338645e-05,1332.8109341998654,No,0.4265042135813259,0.29227170156625193,Medium,No,0.2516349863979709,no
LOC_00025,Canada,53.379517,-118.18427,72.1,LiDAR,30.004737184675303,115.3874245821839,50.335847896520654,0.005161578241019016,45.46160158851318,Low,0.4783302037041216,Urban,192.31049037828427,0.0010264026030444608,20.011973630606285,0.1043103861202955,0.007034584169426954,0.0014639799652551523,5.255514746927102e-06,0.0,0.0,20.20844486213015,0.0,17.926528584334097,0.8986849111377488,shotcrete,3.070363720124466,0.18177430717778228,0.9914616907829458,0.00496084242837974,554.5537481752124,No,0.5255121299206391,1.2271658257387454,Medium,No,0.23441188410642946,yes
LOC_00026,USA_NW,44.348952,-124.752588,1008.1,LiDAR,10.305445954617872,169.22349757579195,17.289364027538262,0.0067596840723982065,40.327617452462654,High,0.7437083989382826,Grassland,756.3469850931812,0.0009655505792394867,17.44824369844887,3.575837887881333,12.11781843183233,0.0013161811843161151,2.187779478740262e-06,0.024815638020976565,0.0,24.181957506045652,16.31828655783623,22.119391045062308,1.3294247716667376,none,0.0,10.13184058146151,44.60632527673162,0.004497851386285875,842.2814143330787,Yes,2.703612329993778,0.8908777320702799,Low,Yes,0.10886856371200228,no
LOC_00027,Russia_E,50.167413,131.703759,957.2,SRTM,15.344623990889355,65.06120021869967,40.041614045351,0.015599234125942163,22.777685993680745,High,0.44893915385295147,Grassland,110.52924170229274,0.011070612804980793,16.736152299681294,9.26539782831138,8.431010676947007,0.0002449905675633275,2.263759033874938e-05,0.0,0.0,24.19381993323511,3.440515221041663,26.763853817562733,1.848705664634135,none,0.0,1.9257044851353027,20.627636624758612,0.0004893760711340231,0.09933251241181687,No,0.22539172422703432,0.0499785804982036,Low,No,0.187138238048576,yes
LOC_00028,South_Africa,-29.386945,23.373277,589.3,SRTM,29.77053965201972,168.91949423316203,45.72613296574032,0.005080349966070914,76.70970866857057,High,0.9034440042884538,Grassland,410.9441833071437,0.04005648940124684,10.049975918666691,1.6492051072876563,0.11566993175678962,8.083417457260231e-05,1.0047541407847453e-06,24.48285978644186,0.1513437598202059,25.601176849854337,9.551031331437942,32.4429395844079,1.6945019517039566,bolt,1.9767256865316614,0.8788235515393656,2.251733460641236,0.004996147368424634,850.2646846609742,Yes,0.8527538661751825,0.24656584902896686,Low,No,0.20039829779758392,yes
LOC_00029,Russia_E,52.084608,123.794571,1392.1,ASTER,5.010278484332727,236.93127857463782,38.3226874723585,0.09420996230359976,58.80685064713884,Medium,0.20303332569646204,Agricultural,712.6096427783895,0.0879949856411214,8.032292313146147,10.094110685071628,1.3268604485683824,0.0007095311166032458,1.3737412199448867e-05,0.14519270068122672,0.0010185636739022676,25.207040353047258,12.885785556121693,38.809403932830534,1.7385523199602317,none,0.0,5.887482482810552,32.37352088549798,0.0007705800623359409,988.2415444229742,No,3.4174947671462097,1.3913777127735942,Low,No,0.20308198363937638,no
LOC_00030,South_Africa,-23.208238,30.868595,826.4,ALOS,14.777364871235955,1.2064332495790344,21.82275298256645,0.004883979732731054,47.157629998778724,Medium,0.6407244823630504,Grassland,362.7427461312408,0.03777454953258939,9.507875214352593,16.56430049379169,1.1382428162769849,0.00011724834396265878,1.3666642498744631e-05,46.08677233137419,0.2962235353147285,25.263729827415098,37.42853329211483,27.672068973231553,1.877975228172839,bolt,1.9896328582029401,6.034071212842448,50.5311364616377,0.0006945167785601604,985.6651029709703,Yes,0.23412710386063124,0.07427543974466712,Low,No,0.12504770943066842,no
LOC_00031,Russia_E,54.276105,124.926207,318.8,TanDEM-X,10.388283712544437,286.1622070484062,46.161129261501635,0.03926752927296735,14.105006450032581,High,0.26749055372941605,Urban,528.789109774328,0.07852031696288084,12.525806978792357,7.301711144484511,1.5799514461414674,0.0007504095917620592,1.4133247472934316e-05,27.32700394148172,0.18181692858138257,22.196090844415824,34.36001651679537,32.88596071652846,0.3415221330345298,bolt,1.9973307691015214,6.381522980732822,59.65061117775016,0.014271122955170912,504.1958531561004,No,2.098306291934208,1.3110150206522044,High,No,0.27174634097034606,no
LOC_00032,China,29.991667,115.621019,145.6,LiDAR,29.61271016767131,3.902364270052391,41.59589893073314,0.054720050819151184,66.2395570368003,Low,0.31317065813259154,Shrubland,658.5766883368608,0.10898217736959463,10.105483675066516,3.8995576393976767,1.049221382897121,0.0002155814681399816,1.3609312751941844e-05,9.92931246501591,0.061440124209232776,24.889047978975192,15.724776199472657,28.04192507357319,1.4477481819787332,shotcrete,2.9259468807778433,18.087726991383917,96.10799331163012,0.00586197644254946,2985.2454825038544,No,1.291068363523417,0.5500337731256632,Medium,No,0.22270137887068026,no
LOC_00033,USA_NW,46.801301,-115.213028,918.8,ALOS,4.958522910413736,95.99667707188334,43.29535735762077,0.2116741771701684,83.73155340707379,High,0.32448871937035534,BareRock,55.07125396748091,0.02374492375339941,8.175910473539497,0.6573240070626182,1.6296248650948855,0.0002961631215153316,4.86437451146751e-06,43.57426230521078,0.27040851067501226,21.208391619485422,0.0,31.433431295595515,1.637421350360925,bolt,1.997846127269036,25.140444355997595,190.26005524652203,0.009628929187102907,950.4225003430498,No,0.15948947843699668,0.3888062001444206,Medium,No,0.22992427446236446,no
LOC_00034,Spain,38.790401,0.640387,783.4,LiDAR,5.013307706211166,203.16138443904782,46.42378650934453,0.010462546374627155,49.348735553753876,Medium,0.2744071928462229,Agricultural,5696.246698923661,0.03647729982306445,15.53503158433601,2.42985661338887,3.692151823116098,0.0014124980396605694,1.7150061871731674e-06,19.15171418652698,0.12520091347300946,27.223205721337493,24.299075580361126,39.103408123951084,1.4176728010609716,shotcrete,3.0219198471785154,5.195388396869049,35.9301056931764,0.015258005988323454,918.6960392276957,No,0.5254375242540497,0.25937348708309477,Medium,No,0.23533896283877256,no
LOC_00035,China,39.587758,115.949189,800.9,LiDAR,15.438673286383072,328.1651833844983,42.1543435059558,0.05431039568537789,0.0,Medium,0.7684030813644375,Urban,85.05947502164295,0.043873136685663845,5.59096349900428,32.025898773763544,11.20496671931032,0.0011371143903275167,2.3794733562345732e-06,21.13901749200872,0.13664486722779398,23.43536146984694,23.025976734595712,28.113071049133183,1.4275052003444921,mesh,1.027440616787662,13.837476449181187,37.1231949337015,0.004111086831988529,915.4833463810567,No,0.43343028180724236,2.527827735981153,Medium,No,0.22147212287077978,no
LOC_00036,India,17.093206,86.75317,360.4,TanDEM-X,9.85773651856638,297.8492556345898,37.1920203478663,0.05051857158729907,54.063719114119216,Low,0.4189164449754409,Urban,1245.8646071393662,0.05563543701863565,14.222033822513689,9.777641143498858,1.3890535726437485,0.0025242892611151944,4.209870662451249e-05,45.21730181973089,0.3007130806739391,22.177225632069963,17.46516595654033,44.614150273489116,1.3483083324606149,shotcrete,3.022163804896026,2.395787561487226,21.31051278549398,0.0002994215719484297,598.5509827209275,No,2.1638494351106803,0.06294769647980819,Medium,No,0.21377221913713132,no
LOC_00037,Chile,-22.65146,-69.848324,463.6,ALOS,9.422987494291622,38.34281844019372,10.234763800711505,0.018403422925830006,0.0,Medium,0.14357232995502323,Shrubland,228.04849180534478,0.09233322662323452,15.135084012225871,10.792916481108533,0.5613367310242834,0.00022078502906897895,9.535076697165421e-06,27.51918839734747,0.19044026935665334,26.433395840480912,11.447279774867633,42.085485032003085,1.423535761930551,shotcrete,3.0419094517775407,17.012842613827367,110.50032521190792,0.004869842294562893,6366.815498090143,No,0.8416346867454415,0.9256795026399887,Low,No,0.121718263595004,no
LOC_00038,USA_NW,42.506047,-122.910777,514.6,ALOS,16.241198049733153,309.2077819713968,34.586961788280895,0.031155203146561564,29.16371306358954,High,0.5740278694591555,Shrubland,252.99289224414036,0.000976788682382795,11.397675982707511,4.567802012947281,3.7164580248453887,0.003072858648124442,3.8359846432137376e-05,63.91705650861465,0.4090648402915532,26.99742768444815,14.215641570050817,26.95424997758674,1.6065201971381518,mesh,0.9847060617913941,5.163040321749928,38.107278490315,0.005254220586873622,1503.8880722485626,Yes,0.04706105042166023,0.6874316891655486,Low,No,0.20390269070533115,yes
LOC_00039,Spain,38.175303,2.744953,433.0,LiDAR,30.10416051688516,267.82693262657625,39.22138082484163,0.06869727084507632,84.08061672226073,Medium,0.6911031502855737,Grassland,4650.018443253277,0.1041873393566407,0.6522335041094092,13.598532851986652,0.7294576831207368,0.0001269843238169434,1.697924701825695e-05,33.63543744696073,0.22883092249098202,25.631921083753102,14.979004730499332,29.63684949626495,0.7513983659808209,mesh,0.9985912233111435,5.736728311268828,32.00307113239654,0.0010501927873146231,171.22446874325527,Yes,0.36875064765161736,0.5693431271475226,Medium,No,0.2229830417383546,no
LOC_00040,Peru,-12.629935,-74.929526,326.1,ASTER,15.583791175586107,43.81846536162087,18.709454557772222,0.0379607224943375,86.43178675953853,High,0.28271290267975746,BareRock,123.31822864421913,0.04959045053733614,8.358605725633753,3.694610495537509,0.32253799880452444,0.00019505873364876594,2.1732787506815507e-05,36.64943240376468,0.24197255959460154,26.630538675027733,32.757392734242586,29.37245299935658,1.793414576778562,shotcrete,2.8980964740914548,3.179140123507766,36.66892692266659,0.009186389448192457,458.1296605179516,No,1.0546214790763397,0.4548459954406558,Low,No,0.13923768080219126,no
LOC_00041,Turkey,39.246418,38.00628,190.2,ASTER,14.399628656922332,150.95205302049155,32.959181625886885,0.0339234544514159,105.36834881162272,Medium,0.8792082048783525,Grassland,57.77095805293322,0.0010382776836871906,5.037710003609417,10.326563762551855,2.8665714750863494,8.63663613332568e-05,1.186402809270116e-06,4.730320589479929,0.03463288670586202,28.452756318531204,31.9428802512858,27.93149253942706,1.308050057390038,shotcrete,3.0093400211954893,14.828451734574655,140.2208361070582,0.009931967751533705,889.2202139858695,Yes,1.3806882369441595,0.382878470738369,Low,No,0.16984320218946164,yes
LOC_00042,Indonesia,3.821618,105.979498,1184.1,LiDAR,14.699319327733525,37.97105613954348,37.68901067213252,0.027272586647724615,134.4055042289609,Medium,0.2378880818361563,BareRock,145.74021420158954,0.055875834599012165,20.806609223877953,4.466592181210172,0.3090650786010358,0.003411667261281276,1.6568454027377253e-05,27.388563357219983,0.19350286568183397,19.780498157269694,26.70800618329661,39.360913934178114,1.244078383473342,shotcrete,2.9727129449504552,15.176763240296063,174.03585528150901,0.0008815022619713658,665.4374396996571,No,0.6416691833586748,0.4206275008711731,Medium,No,0.23681228565209145,no
LOC_00043,Chile,-29.864059,-71.934927,371.0,ASTER,28.913189464458043,91.57867479738422,57.60859701806206,0.009132695818243407,20.504109106563156,Low,0.751560885660543,Grassland,997.078170188035,0.021980019289649412,9.77087200373927,7.11188827029766,0.41461288400078233,1.9549334419574784e-05,2.9231679246736933e-05,13.632603407690908,0.08689544855276794,30.071089976564892,36.969804978089094,37.68511152885746,0.39186339781407753,bolt,2.007925781204735,1.1629950850139419,2.1795606596008223,0.001480604074556456,2294.0157634418765,Yes,0.35669805803002436,0.38008816950764207,High,No,0.29899011226189975,no
LOC_00044,China,33.013401,119.128478,573.6,LiDAR,14.709169097713103,317.6042798059705,14.69482788181661,0.00495348227124597,82.48367172594745,High,0.44976521706347483,Agricultural,2301.102409853628,0.013090127357214529,8.113860421866425,0.986681902556658,0.4600521779732019,0.0029778995058171672,6.120490281881181e-06,36.59177546304603,0.24709696723635832,25.669645834161415,34.587709479911545,28.35360218157002,1.9794331425697098,none,0.0,16.688257790901563,133.96344457369108,0.014879689551220517,674.1540852743459,No,1.699001468808075,0.011867387576223772,Low,No,0.14582352442969848,no
LOC_00045,India,29.218844,74.894941,917.0,ALOS,14.665243503322536,59.13261752660057,41.1470413061929,0.016871955427998967,89.94450326887008,High,0.8015913373037553,BareRock,186.10189105393906,0.0038604142698118074,11.580785429033112,3.2359841702553167,0.712125219487571,0.003888518509077864,6.740676089228259e-06,5.963162252852741,0.03871293472940168,23.548592030408848,26.09427929236145,35.04754769904768,0.8573467292399789,none,0.0,11.785900082711256,49.73302216650144,0.0019824149790963613,135.64622251907576,No,0.09832804031411055,0.7152253123692071,Medium,No,0.2195249982625621,no
LOC_00046,Chile,-26.893879,-69.297125,142.1,LiDAR,5.1400495757921485,335.0977651032722,28.599360275476783,0.03810279062119067,202.90153706667172,Medium,0.6950232342296027,Shrubland,1203.5888046208677,0.0009737349247577849,5.550923418042773,20.392392801876845,12.002176981330408,0.00140579329666835,5.024657772958987e-06,38.3703288887839,0.29006957365345976,22.76110827042016,6.208706061119648,32.39970679927773,1.232954971010311,mesh,0.9793092498348086,4.340310333826691,10.775492029189309,0.006299234001798519,63.47552216945697,No,3.810681111224239,0.9047690286237386,Low,No,0.1928363622187463,no
LOC_00047,South_Africa,-32.234265,18.393186,797.6,ALOS,5.0840757971356,150.57455023284757,35.77189740687757,0.05893111785245456,148.91240572218797,Medium,0.0987726420793798,Grassland,671.1099993650952,0.01879422396115446,14.97656990273406,11.517465864336373,0.8217339011254314,0.002668565350371021,3.629832012105897e-06,0.0,0.0,27.823205145276216,18.574507246062996,36.063152333209004,0.98263285237173,bolt,1.9548410349329772,19.96722969734698,30.778371885281537,0.01059835437207172,1359.296988315782,No,0.8449783912579687,1.4355255097096744,Medium,Yes,0.23935902384942134,no
